"cond((Int))","disp((Int))","cond(DaylightPercent)","cond(Gear)","cond(logEffort)","cond(MudDominant)","cond(Occlusion)","cond(Season)","cond(SecchiDepth)","cond(Steepness)","cond(Temperature)","cond(DaylightPercent:Gear)","cond(Gear:logEffort)","cond(Gear:Occlusion)","cond(Gear:SecchiDepth)","r.squaredGLMM1","r.squaredGLMM2","r.squaredGLMM3","r.squaredGLMM4","r.squaredGLMM5","r.squaredGLMM6","df","logLik","AICc","delta","weight"
1.44105816340517,"+",-0.100481789279117,"+",-0.0833938027239293,"+",NA,"+",NA,NA,NA,NA,"+",NA,NA,0.263413502984526,0.280119223427947,0.24571359288146,0.330096198808262,0.351030944955467,0.307915585521277,10,-180.558579226274,384.130857082685,5.20978356913281,0.00323206791443239
1.41898143065173,"+",-0.0755603836316509,"+",-0.0814457856424546,NA,-0.0667138480471102,"+",-0.142777754047239,NA,NA,NA,"+",NA,NA,0.294503678747786,0.312331588634233,0.275508675123403,0.358827826088508,0.380549626561277,0.33568402059833,11,-179.253579601049,384.173825868764,5.25275235521207,0.00316336951123456
1.50601554809576,"+",-0.252555518155127,"+",-0.0550520380291979,NA,NA,NA,NA,"+",-0.057183745805223,"+","+",NA,NA,0.372471416796906,0.394510951887287,0.34892651312369,0.37247141811126,0.394510953279413,0.348926514354959,13,-176.501716106971,384.203432213941,5.28235870038901,0.00311688650322419
1.47998036257184,"+",-0.266376916558088,"+",-0.071281031564361,NA,-0.111837426687681,NA,0.00536472119913149,"+",NA,"+","+",NA,NA,0.378971704744001,0.401149993359669,0.355248514354498,0.378971705078269,0.401149993713498,0.35524851466784,14,-175.061452939806,384.209862401352,5.28878888779946,0.00310688151315639
1.43547873300431,"+",-0.0656855778913927,"+",-0.076475698602008,NA,NA,"+",-0.128222721274836,NA,0.0598367835442837,NA,"+",NA,NA,0.307610592185921,0.326685634855959,0.287345025795238,0.344118129738532,0.36545701784915,0.321447425342765,11,-179.275507388011,384.217681442688,5.29660792913609,0.00309475880809034
1.87242181893867,"+",-0.23949020071991,"+",-0.122439964342624,"+",-0.0357182866947233,"+",-0.0965402288377682,"+",NA,"+","+",NA,NA,0.402522301670212,0.425135331296438,0.378222722541012,0.40252230208812,0.425135331737824,0.378222722933691,16,-172.055456989193,384.23031696346,5.30924344990763,0.00307526849587842
1.63696072295938,"+",NA,"+",-0.0804777192542545,NA,-0.0910076010222542,"+",NA,"+",-0.00219702016695476,NA,"+",NA,NA,0.331228994835483,0.352197812518627,0.309007374852815,0.331228995165451,0.352197812869484,0.309007375160646,12,-177.923590946858,384.241548090898,5.32047457734603,0.00305804752766292
1.57903810395421,"+",-0.232913695141718,"+",-0.0839045649304419,NA,NA,"+",NA,"+",-0.0205362707017298,"+","+",NA,NA,0.38044907590449,0.402657765894742,0.356686520526041,0.380449076756294,0.40265776679627,0.356686521324642,14,-175.129989948192,384.346936418122,5.42586290457007,0.00290107827209277
1.48310688530494,"+",NA,"+",-0.0374451480339761,NA,NA,NA,NA,"+",NA,NA,"+",NA,NA,0.290076945852141,0.309646806753131,0.269503584182913,0.29007694657946,0.309646807529519,0.269503584858648,9,-181.9605543146,384.353541061632,5.43246754807973,0.00289151377941049
1.565922429022,"+",-0.225699956480822,"+",-0.0848750731355523,NA,NA,"+",-0.0195390496653462,"+",NA,"+","+",NA,NA,0.380790795193722,0.403006457325039,0.357019195597232,0.380790795968539,0.403006458145061,0.357019196323681,14,-175.146345973764,384.379648469267,5.45857495571511,0.00285401410227991
1.49996071660199,"+",NA,"+",-0.0484068944213128,NA,-0.0932056400292159,NA,NA,"+",NA,NA,"+",NA,NA,0.300191664402641,0.320136191280227,0.279183041694096,0.30019166480117,0.320136191705234,0.279183042064734,10,-180.697207798678,384.408114227493,5.48704071394059,0.00281368097371845
1.82492503501588,"+",-0.111247212098707,"+",-0.104786862750597,"+",-0.025984640326395,"+",NA,"+",NA,NA,"+","+",NA,0.370941720954262,0.392947420457527,0.347439976207826,0.370941721283084,0.392947420805856,0.347439976515815,15,-173.680296208167,384.419415945746,5.49834243219351,0.002797826097934
1.71583190277242,"+",-0.124097304049755,"+",-0.0759233921860117,"+",-0.0506787807478079,NA,-0.0413953676923981,"+",NA,NA,"+",NA,NA,0.345116625433428,0.366482833609953,0.322412475829463,0.345116625689531,0.366482833881912,0.322412476068718,13,-176.67901799758,384.558035995159,5.63696248160721,0.0026104763058031
1.90353362986548,"+",-0.269410589125385,"+",-0.120871641938822,"+",-0.0312556750074941,"+",NA,"+",-0.06441608534984,"+","+",NA,NA,0.400865843416132,0.423451768535311,0.37660323119096,0.400865843756762,0.423451768895133,0.376603231510973,16,-172.231351594458,384.58210617399,5.66103266043785,0.00257924728899312
1.63708551346999,"+",NA,"+",-0.0803338549786018,NA,-0.0709862292292778,"+",NA,"+",NA,NA,"+","+",NA,0.345075687797301,0.366440779676553,0.322372905618458,0.345075688060819,0.366440779956386,0.322372905864639,13,-176.737592945744,384.675185891488,5.75411237793588,0.00246195992242067
1.38757403354572,"+",-0.235526207658155,"+",-0.0977764864870679,NA,NA,"+",NA,NA,0.0551152044758853,"+","+",NA,NA,0.327113423979328,0.346775790994381,0.306146446326406,0.363091311394991,0.384916262929466,0.339818260355452,12,-178.190441294712,384.775248786607,5.85417527305475,0.00234181507462131
1.3975907943371,"+",-0.0736470320592626,"+",-0.0682582973652042,NA,NA,"+",-0.244943112033687,NA,NA,NA,"+",NA,"+",0.323143956305169,0.341835290960216,0.303123991501766,0.385794696159538,0.408109883039438,0.361893286005484,12,-178.207486110007,384.809338417196,5.88826490364414,0.00230223752343175
1.46916364061797,"+",-0.255177992191114,"+",-0.0634335432621052,NA,NA,NA,0.0282608948949284,"+",NA,"+","+",NA,NA,0.367480859195323,0.389408341861812,0.34407844937246,0.367480859837503,0.38940834254231,0.344078449973743,13,-176.821377167135,384.84275433427,5.92168082071777,0.00226409139371409
1.27762615192672,"+",-0.113254638460028,"+",-0.0514034782211528,NA,NA,NA,-0.0618628239613735,NA,NA,NA,"+",NA,NA,0.255999551827859,0.272205419714624,0.238825388029884,0.331247109087359,0.352216469578085,0.309024835382375,9,-182.212644774242,384.857721980917,5.93664846736471,0.0022472105790404
