"cond((Int))","disp((Int))","cond(DaylightPercent)","cond(Gear)","cond(logEffort)","cond(MudDominant)","cond(Occlusion)","cond(Season)","cond(SecchiDepth)","cond(Steepness)","cond(Temperature)","cond(DaylightPercent:Gear)","cond(Gear:logEffort)","cond(Gear:Occlusion)","cond(Gear:SecchiDepth)","r.squaredGLMM1","r.squaredGLMM2","r.squaredGLMM3","r.squaredGLMM4","r.squaredGLMM5","r.squaredGLMM6","df","logLik","AICc","delta","weight"
2.61423690477357,"+",-0.207685986942458,"+",0.221265617900225,NA,0.144766034288685,NA,NA,"+",NA,"+","+",NA,NA,0.613282409018844,0.674338588193171,0.53055036430431,0.61328240943127,0.674338588646657,0.530550364661099,14,-356.277574896217,746.642106314173,5.31425840141173,0.00903011151732542
2.69848034982161,"+",0.165879344290218,"+",0.143454303681139,NA,0.26344490055373,"+",NA,NA,NA,NA,"+",NA,NA,0.599471636029077,0.666222293457595,0.507993149844762,0.599471636826858,0.666222294344208,0.507993150520803,11,-360.500396671691,746.667460010049,5.33961209728841,0.00891636069105035
2.90058278322817,"+",NA,"+",0.164852624570062,NA,NA,"+",NA,"+",NA,NA,"+",NA,NA,0.598119813949397,0.66503394905272,0.506474927331865,0.598119814560436,0.665033949732119,0.50647492784928,11,-360.530663243739,746.727993154144,5.40014524138326,0.00865053610963154
2.64956026025984,"+",-0.159351836166207,"+",0.132762095027066,NA,0.233447998781115,"+",-0.0845319208901557,NA,0.0225861874593832,"+","+",NA,NA,0.641891839558098,0.699519203200875,0.562884439787378,0.641891839964478,0.699519203643738,0.562884440143738,15,-354.846462850836,746.751749231084,5.42390131832303,0.00854839254247766
2.8564991868954,"+",-0.218420523835419,"+",0.157388519523768,NA,0.183543668697175,"+",NA,"+",-0.119550679704477,"+","+",NA,NA,0.647141626204674,0.702871516019778,0.571068181285575,0.647141626603146,0.702871516452566,0.571068181637205,16,-353.355123433603,746.829649852281,5.50180193952031,0.00822183111750591
2.81447987504585,"+",-0.215489924041047,"+",0.142202089525229,NA,NA,"+",-0.0639342526115733,"+",NA,"+","+",NA,NA,0.630513785290016,0.689024257927724,0.550859536284382,0.630513785982865,0.689024258684868,0.550859536889702,15,-354.888894585016,746.836612699444,5.50876478668329,0.00819325720857096
2.38235951060598,"+",-0.234404309117196,"+",0.207383749026963,NA,NA,NA,NA,NA,NA,"+","+",NA,NA,0.572980592707403,0.639117753615973,0.483686373043112,0.581683393897885,0.648825088939051,0.491032915660287,11,-360.587081795621,746.840830257909,5.51298234514786,0.00817599764262789
2.48893303875765,"+",-0.191227575462271,"+",0.167031316641933,"+",0.0899935546935566,"+",NA,"+",NA,"+","+",NA,NA,0.645331514918781,0.701281505889477,0.569011262470796,0.645331515302741,0.701281506306727,0.569011262809347,16,-353.422704093021,746.964811171116,5.63696325835485,0.00768455360314229
2.44431750262556,"+",NA,"+",0.2006326694295,"+",NA,"+",NA,"+",NA,NA,"+",NA,NA,0.611798168479067,0.676529687992241,0.522777419582566,0.611798168839452,0.676529688390757,0.522777419890513,12,-359.332348540864,747.059063278911,5.73121536614963,0.00733081161324665
2.41668503642835,"+",-0.203722175948898,"+",0.186980853466961,"+",NA,"+",NA,"+",-0.0651676610128782,"+","+",NA,NA,0.641175347419178,0.697497190629778,0.564522957324958,0.641175347685105,0.697497190919064,0.564522957559093,16,-353.471460660063,747.062324305201,5.73447639244,0.00731886836800155
2.73464872225595,"+",NA,"+",0.232772759474854,NA,NA,NA,NA,"+",NA,NA,"+",NA,NA,0.575575431122831,0.645539044281458,0.480630652860546,0.575575431536045,0.6455390447449,0.480630653205599,10,-362.029729688989,747.073158008114,5.74531009535337,0.00727933032774449
